"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Spring","MSE","1014","Mat Science Everyday Life","McGinnis","3.4","30","30","30","0","0","0","0","0","0","10","0","0","1","10","18099","  3"
"2019-20","Spring","MSE","1014","Mat Science Everyday Life","McGinnis","3.44","29.4","29.4","17.6","5.9","11.8","0","0","5.9","0","0","0","0","1","17","20612","  3"
"2021-22","Spring","MSE","1014","Mat Science Everyday Life","McGinnis","3.08","23.5","11.8","29.4","5.9","11.8","0","11.8","0","0","0","0","5.9","1","17","17893","  3"
"2022-23","Spring","MSE","1014","Mat Science Everyday Life","McGinnis","3.25","30.8","19.2","15.4","11.5","7.7","3.8","7.7","0","0","0","0","3.8","4","26","18140","  3"
