Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
2018-19,Fall,MSE,1004,Materials In Today's World,Julian,3.75,85,0,0,10,0,0,0,0,0,5,0,0,0,40,90610,1
2019-20,Fall,MSE,1004,Materials In Today's World,Julian,3.89,90.4,4.8,0,2.4,0,0,1.2,0,0,0,0,1.2,0,83,87536,1
2019-20,Fall,MSE,1004,Materials In Today's World,Julian,3.79,87.2,5.1,0.9,1.7,0,0.9,0,0,0,1.7,0,2.6,1,117,87535,1
2018-19,Fall,MSE,1004,Materials In Today's World,Julian,3.89,91.7,0,0,6.6,0,0,0.8,0,0,0.8,0,0,0,121,86606,1
2022-23,Fall,MSE,1004,Materials In Todays World,Julian,3.62,90.5,0,0,0,0,0,0,0,0,0,0,9.5,0,21,88062,1
2022-23,Fall,MSE,1004,Materials In Todays World,Julian,3.56,87.5,0,0,0,0,0,3.1,0,0,0,0,9.4,0,32,88063,1
2021-22,Fall,MSE,1004,Materials In Todays World,Julian,3.54,76.2,0,0,11.1,0,0,4.8,0,0,6.3,0,1.6,0,63,88666,1
2020-21,Fall,MSE,1004,Materials In Todays World,Julian,3.7,86.8,0,0,5.3,0,0,2.6,0,0,1.3,0,3.9,0,76,88365,1
2021-22,Fall,MSE,1004,Materials In Todays World,Julian,3.57,80.9,0,0,7.9,0,0,3.4,0,0,3.4,0,4.5,2,89,88665,1
2020-21,Fall,MSE,1004,Materials In Todays World,Julian,3.76,84.4,0,0,7.3,0,0,3.7,0,0,1.8,0,2.8,0,109,88364,0
