"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Fall","MSE","3304","Physical Metallurgy","Reynolds","3.45","45.5","0","0","54.5","0","0","0","0","0","0","0","0","1","11","88085","  3"
"2019-20","Spring","MSE","3304","Physical Metallurgy","Bai","3.78","66.7","11.1","11.1","11.1","0","0","0","0","0","0","0","0","0","18","17497","  3"
"2018-19","Fall","MSE","3304","Physical Metallurgy","Reynolds","3.29","37.5","0","0","54.2","0","0","8.3","0","0","0","0","0","1","24","86624","  3"
"2020-21","Fall","MSE","3304","Physical Metallurgy","Reynolds","3.65","68","0","0","28","0","4","0","0","0","0","0","0","0","25","88388","  3"
"2022-23","Spring","MSE","3304","Physical Metallurgy","Bai","2.84","20","12","12","12","8","8","12","4","4","8","0","0","1","25","18160","  3"
"2018-19","Spring","MSE","3304","Physical Metallurgy","Bai","3.04","29.6","0","11.1","37","0","3.7","11.1","0","0","7.4","0","0","0","27","16771","  3"
"2021-22","Fall","MSE","3304","Physical Metallurgy","Reynolds","3.24","53.6","0","0","21.4","0","7.1","14.3","0","0","0","0","3.6","0","28","88687","  3"
"2021-22","Spring","MSE","3304","Physical Metallurgy","Bai","2.81","18.2","9.1","12.1","15.2","9.1","15.2","3","3","12.1","3","0","0","0","33","17913","  3"
"2020-21","Spring","MSE","3304","Physical Metallurgy","Bai","3.19","27.8","11.1","25","13.9","5.6","2.8","2.8","2.8","8.3","0","0","0","1","36","18116","  3"
"2019-20","Fall","MSE","3304","Physical Metallurgy","Reynolds","3.09","20.5","5.1","20.5","25.6","7.7","10.3","5.1","5.1","0","0","0","0","0","39","87557","  3"
