"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Spring","ISE","2014","Engineering Economy","Lee","2.86","7.9","13.2","7.9","28.9","13.2","13.2","10.5","2.6","0","0","2.6","0","0","38","16691","  2"
"2020-21","Spring","ISE","2014","Engineering Economy","Lee","3.25","30.4","15.2","10.9","17.4","10.9","10.9","2.2","0","0","0","0","2.2","0","46","16385","  2"
"2019-20","Spring","ISE","2014","Engineering Economy","Savage","3.82","81","3.4","3.4","5.2","5.2","1.7","0","0","0","0","0","0","0","58","15905","  2"
"2021-22","Spring","ISE","2014","Engineering Economy","Savage","3.34","34.4","18","16.4","8.2","6.6","4.9","8.2","3.3","0","0","0","0","0","61","16514","  2"
"2018-19","Spring","ISE","2014","Engineering Economy","Lee","2.94","13.5","9","16.9","22.5","12.4","10.1","10.1","3.4","1.1","0","0","1.1","6","89","15516","  2"
"2022-23","Fall","ISE","2014","Engineering Economy","Kwaramba","3.22","36.2","12.4","14.3","16.2","4.8","1.9","6.7","1.9","1","1","0","3.8","6","105","86507","  2"
"2022-23","Fall","ISE","2014","Engineering Economy","Kwaramba","3.03","20.3","12.7","13.6","16.1","17.8","5.1","5.1","5.1","1.7","0.8","0","1.7","2","118","86509","  2"
"2020-21","Fall","ISE","2014","Engineering Economy","Lee","3.47","43.4","19.3","13.8","10.3","2.1","3.4","2.8","0.7","2.8","0.7","0.7","0","0","145","86026","  2"
"2020-21","Spring","ISE","2014","Engineering Economy","Lee","3.18","30.1","15.1","11.6","18.5","5.5","6.2","5.5","2.7","0","2.7","0.7","1.4","1","146","16386","  2"
"2021-22","Fall","ISE","2014","Engineering Economy","Kwaramba","3.8","81.5","5.5","3.4","2.1","3.4","2.7","0","0.7","0","0","0","0.7","0","146","86208","  2"
"2022-23","Spring","ISE","2014","Engineering Economy","Lee","2.84","7.8","13.1","11.8","25.5","14.4","12.4","7.8","2.6","0","0.7","1.3","2.6","2","153","16692","  2"
"2021-22","Spring","ISE","2014","Engineering Economy","Savage","3.21","38.6","10.1","10.1","16.5","5.7","6.3","4.4","3.8","0.6","0","0.6","3.2","2","158","16515","  2"
"2018-19","Fall","ISE","2014","Engineering Economy","Cherbaka","2.82","16.2","12.6","11.4","15.6","12.6","10.2","9","1.2","1.8","4.8","2.4","2.4","18","167","89338","  2"
"2020-21","Fall","ISE","2014","Engineering Economy","Lee","3.4","29.8","25.6","16.1","15.5","6","3","0.6","0","0.6","1.8","0","1.2","0","168","86024","  2"
"2019-20","Fall","ISE","2014","Engineering Economy","Savage","3.58","61.9","13.3","4.4","7.2","3.9","3.3","1.1","1.7","0.6","1.7","0","1.1","0","181","85600","  2"
"2019-20","Fall","ISE","2014","Engineering Economy","Savage","3.53","56.7","12.9","10.8","4.6","4.6","1.5","3.6","2.6","0.5","0.5","0.5","1","1","194","85598","  2"
"2018-19","Fall","ISE","2014","Engineering Economy","Cherbaka","2.72","18.1","10.9","11.8","12.7","11.3","6.8","12.7","3.6","1.4","2.7","1.4","6.8","27","221","85330","  2"
"2019-20","Spring","ISE","2014","Engineering Economy","Savage","3.69","64.5","13.4","6.9","5.8","4.3","1.8","1.4","1.1","0.4","0","0","0.4","0","276","15906","  2"
"2018-19","Spring","ISE","2014","Engineering Economy","Lee","3.07","21.8","13.6","14.2","18.6","10.7","8.8","5","3.2","0.9","0.9","0.3","1.9","7","317","15515","  2"
