"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Fall","ISE","3414","Prob Operations Research","Savage","3.33","35.5","17.7","4.8","19.4","14.5","1.6","1.6","3.2","0","0","0","1.6","1","62","86546","  3"
"2018-19","Fall","ISE","3414","Prob Operations Research","Bish","2.49","12.5","8.3","6.9","6.9","6.9","2.8","36.1","11.1","2.8","2.8","2.8","0","11","72","85349","  3"
"2020-21","Fall","ISE","3414","Prob Operations Research","Taaffe","3.29","35.1","15.6","6.5","22.1","6.5","3.9","6.5","2.6","0","0","0","1.3","0","77","86047","  3"
"2018-19","Fall","ISE","3414","Prob Operations Research","Bish","2.69","17.3","3.7","9.9","8.6","14.8","9.9","25.9","3.7","2.5","2.5","1.2","0","4","81","85348","  3"
"2019-20","Fall","ISE","3414","Prob Operations Research","Taaffe","2.85","4.7","16.3","17.4","12.8","23.3","8.1","7","8.1","0","1.2","0","1.2","1","86","85618","  3"
"2019-20","Fall","ISE","3414","Prob Operations Research","Taaffe","3.03","15.6","23.3","11.1","8.9","16.7","12.2","5.6","3.3","0","1.1","0","2.2","0","90","85617","  3"
"2020-21","Fall","ISE","3414","Prob Operations Research","Taaffe","3.53","44","23.1","8.8","12.1","3.3","3.3","3.3","2.2","0","0","0","0","1","91","86048","  3"
"2021-22","Fall","ISE","3414","Prob Operations Research","Taaffe","3.15","25.5","17","11.7","11.7","8.5","11.7","10.6","2.1","0","1.1","0","0","5","94","86234","  3"
"2021-22","Fall","ISE","3414","Prob Operations Research","Taaffe","3.5","43.7","22.7","9.2","11.8","1.7","5","1.7","3.4","0","0","0","0.8","0","119","86235","  3"
"2022-23","Fall","ISE","3414","Prob Operations Research","Savage","3.62","54.6","13.4","12.6","13.4","1.7","0.8","1.7","0.8","0","0.8","0","0","0","119","86545","  3"
