"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ISE","2404","Determ Operations Research I","Xie","3.39","40.9","13.6","6.8","20.5","2.3","9.1","6.8","0","0","0","0","0","0","44","15923","  3"
"2022-23","Spring","ISE","2404","Determ Operations Research I","Fravel","3.44","40.9","15.9","13.6","13.6","11.4","0","2.3","0","0","0","0","2.3","0","44","16708","  3"
"2019-20","Spring","ISE","2404","Determ Operations Research I","Xie","3.61","52.7","9.5","21.6","12.2","0","2.7","0","0","0","1.4","0","0","0","74","15924","  3"
"2021-22","Spring","ISE","2404","Determ Operations Research I","Hildebrand","2.68","8.6","9.9","18.5","12.3","12.3","8.6","11.1","8.6","3.7","2.5","1.2","2.5","0","81","16531","  3"
"2018-19","Spring","ISE","2404","Determ Operations Research I","Bansal","3.42","38.4","14","15.1","22.1","2.3","0","7","0","0","0","1.2","0","0","86","15534","  3"
"2022-23","Spring","ISE","2404","Determ Operations Research I","Fravel","3.57","43.8","26","10.4","14.6","1","1","1","0","0","0","0","2.1","1","96","16709","  3"
"2020-21","Spring","ISE","2404","Determ Operations Research I","Sert","3.44","23.7","38.1","18.6","9.3","3.1","2.1","3.1","0","0","0","0","2.1","0","97","16401","  3"
"2018-19","Spring","ISE","2404","Determ Operations Research I","Bansal","3.34","38","14","8","18","13","1","6","0","0","0","1","1","0","100","15535","  3"
"2021-22","Spring","ISE","2404","Determ Operations Research I","Hildebrand","3","15.7","12","16.7","21.3","12","6.5","7.4","3.7","2.8","1.9","0","0","1","108","16532","  3"
"2020-21","Spring","ISE","2404","Determ Operations Research I","Sert","3.41","10.9","51.6","18","13.3","1.6","0","0.8","0","0","0","1.6","2.3","5","128","16400","  3"
