"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","ISE","3424","Discrete-Event Simulation","Chen","3.48","18.2","29.1","36.4","12.7","3.6","0","0","0","0","0","0","0","0","55","15545","  3"
"2019-20","Spring","ISE","3424","Discrete-Event Simulation","Chen","3.65","50","17.7","19.4","4.8","6.5","1.6","0","0","0","0","0","0","0","62","15930","  3"
"2019-20","Spring","ISE","3424","Discrete-Event Simulation","Chen","3.65","51.6","21","14.5","4.8","1.6","4.8","1.6","0","0","0","0","0","0","62","15932","  3"
"2020-21","Spring","ISE","3424","Discrete-Event Simulation","Tunc","3.66","53.2","23.4","10.4","6.5","2.6","2.6","0","0","0","0","0","1.3","1","77","16409","  3"
"2022-23","Spring","ISE","3424","Discrete-Event Simulation","Tunc","3.44","19.8","27.2","33.3","11.1","6.2","1.2","0","1.2","0","0","0","0","0","81","16733","  3"
"2018-19","Spring","ISE","3424","Discrete-Event Simulation","Chen","3.53","28.2","31.8","22.4","9.4","5.9","1.2","1.2","0","0","0","0","0","0","85","19454","  3"
"2020-21","Spring","ISE","3424","Discrete-Event Simulation","Tunc","3.77","59.8","20.6","14.4","2.1","2.1","1","0","0","0","0","0","0","0","97","16411","  3"
"2022-23","Spring","ISE","3424","Discrete-Event Simulation","Tunc","3.39","10.9","40.6","24.8","12.9","4","3","3","1","0","0","0","0","0","101","20841","  3"
"2021-22","Spring","ISE","3424","Discrete-Event Simulation","Hashemian","3.49","34.6","32.7","9.3","4.7","11.2","2.8","2.8","0.9","0","0","0.9","0","0","107","16553","  3"
"2021-22","Spring","ISE","3424","Discrete-Event Simulation","Hashemian","3.61","45.8","26.7","13.3","3.3","5","0","4.2","1.7","0","0","0","0","0","120","16551","  3"
