"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","ISE","3214","Facilities and Logistics","Wang","3.76","62.5","12.5","17.9","3.6","3.6","0","0","0","0","0","0","0","0","56","15540","  3"
"2022-23","Fall","ISE","3214","Facilities and Logistics","Rao","2.97","8.2","17.6","16.5","18.8","16.5","5.9","11.8","2.4","1.2","0","1.2","0","3","85","86544","  3"
"2018-19","Spring","ISE","3214","Facilities and Logistics","Wang","3.75","63.3","14.4","13.3","5.6","1.1","0","2.2","0","0","0","0","0","0","90","15539","  3"
"2019-20","Fall","ISE","3214","Facilities and Logistics","Cherbaka","3.15","22.8","16.3","17.4","14.1","10.9","8.7","4.3","2.2","0","2.2","0","1.1","0","92","90210","  3"
"2022-23","Fall","ISE","3214","Facilities and Logistics","Rao","3.02","19.8","10.4","16.7","16.7","10.4","12.5","10.4","0","1","0","1","1","7","96","86543","  3"
"2020-21","Fall","ISE","3214","Facilities and Logistics","Cherbaka","3.37","40.2","23.7","5.2","10.3","4.1","6.2","4.1","2.1","1","2.1","0","1","0","97","86045","  3"
"2020-21","Fall","ISE","3214","Facilities and Logistics","Cherbaka","3.66","48","23.5","13.3","10.2","2","3.1","0","0","0","0","0","0","0","98","86046","  3"
"2019-20","Fall","ISE","3214","Facilities and Logistics","Cherbaka","3.29","18.4","21.4","21.4","23.3","9.7","2.9","0","1","1","0","0","1","0","103","90211","  3"
"2021-22","Fall","ISE","3214","Facilities and Logistics","Savage","3.51","37.9","24.3","14.6","13.6","3.9","3.9","0","1","0","0","0","1","0","103","86232","  3"
"2021-22","Fall","ISE","3214","Facilities and Logistics","Savage","3.7","45.4","31.9","13.4","5.9","2.5","0.8","0","0","0","0","0","0","0","119","86233","  3"
