"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","ISE","3624","Industrial Ergonomics","Lee","3.76","68.3","13.3","6.7","6.7","1.7","1.7","0","1.7","0","0","0","0","0","60","20504","  3"
"2019-20","Spring","ISE","3624","Industrial Ergonomics","Lee","3.76","51.4","32.9","7.1","5.7","2.9","0","0","0","0","0","0","0","0","70","20503","  3"
"2022-23","Spring","ISE","3624","Industrial Ergonomics","Madigan","2.85","10.8","8.4","7.2","16.9","33.7","8.4","9.6","2.4","0","1.2","1.2","0","1","83","16737","  3"
"2020-21","Spring","ISE","3624","Industrial Ergonomics","Madigan","3.3","22.1","29.1","22.1","10.5","2.3","5.8","3.5","0","1.2","1.2","1.2","1.2","1","86","16418","  3"
"2018-19","Fall","ISE","3624","Industrial Ergonomics","Madigan","2.73","4.5","7.9","16.9","16.9","21.3","12.4","10.1","6.7","1.1","0","1.1","1.1","1","89","85356","  3"
"2019-20","Fall","ISE","3624","Industrial Ergonomics","Madigan","3.14","13.5","10.1","29.2","24.7","10.1","4.5","6.7","0","1.1","0","0","0","0","89","85624","  3"
"2019-20","Fall","ISE","3624","Industrial Ergonomics","Madigan","3.03","10","8.9","26.7","23.3","11.1","11.1","7.8","0","1.1","0","0","0","0","90","85623","  3"
"2021-22","Spring","ISE","3624","Industrial Ergonomics","Madigan","2.79","6.3","8.3","14.6","22.9","19.8","10.4","8.3","3.1","3.1","2.1","1","0","5","96","16558","  3"
"2018-19","Fall","ISE","3624","Industrial Ergonomics","Madigan","3.12","6","23","22","21","17","6","2","2","0","0","0","1","0","100","85357","  3"
"2020-21","Spring","ISE","3624","Industrial Ergonomics","Madigan","3.48","38.2","20.6","18.6","11.8","2.9","2","2","2","0","2","0","0","2","102","16419","  3"
"2022-23","Spring","ISE","3624","Industrial Ergonomics","Madigan","2.91","8.6","9.5","15.5","28.4","15.5","9.5","6.9","2.6","0.9","0.9","0.9","0.9","0","116","16736","  3"
"2021-22","Spring","ISE","3624","Industrial Ergonomics","Madigan","2.95","7.3","15.3","16.9","25.8","9.7","12.1","5.6","5.6","0","0.8","0.8","0","0","124","16557","  3"
