"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2018-19","Spring","ISE","4304","Global Issues Ind Mgt","Haskins Lisle","3.8","60.2","26.1","10.2","1.1","1.1","1.1","0","0","0","0","0","0","0","88","15554","  3"
"2022-23","Spring","ISE","4304","Global Issues Ind Mgt","Ghaffarzadegan","3.64","48.9","18.1","21.3","5.3","4.3","0","1.1","0","0","1.1","0","0","0","94","16742","  3"
"2020-21","Spring","ISE","4304","Global Issues Ind Mgt","Ghaffarzadegan","3.8","67.3","16.3","9.2","3.1","3.1","0","1","0","0","0","0","0","0","98","21018","  3"
"2021-22","Spring","ISE","4304","Global Issues Ind Mgt","Ghaffarzadegan","3.64","47.7","21.5","14","11.2","3.7","0.9","0","0.9","0","0","0","0","0","107","21411","  3"
