"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","CS","1044","Intro Prog in C","Stevens","3.57","61.1","22.2","2.8","2.8","2.8","0","2.8","0","0","0","0","5.6","0","36","12904","  3"
"2022-23","Fall","CS","1044","Intro Prog in C","Stevens","3.18","37","16.7","5.6","13","7.4","7.4","1.9","3.7","1.9","0","1.9","3.7","4","54","83194","  3"
"2022-23","Spring","CS","1044","Intro Prog in C","Stevens","3.17","50.9","5.3","8.8","8.8","5.3","3.5","1.8","1.8","5.3","3.5","0","5.3","1","57","13275","  3"
"2020-21","Fall","CS","1044","Intro Prog in C","Stevens","3.02","34.8","15.2","9.1","12.1","7.6","4.5","0","3","0","4.5","0","9.1","0","66","82934","  3"
"2019-20","Fall","CS","1044","Intro Prog in C","Stevens","3.12","39.7","14.7","4.4","10.3","5.9","8.8","7.4","1.5","0","0","0","7.4","1","68","82742","  3"
"2021-22","Spring","CS","1044","Intro Prog in C","Stevens","3.16","42.6","10.3","13.2","5.9","5.9","5.9","4.4","1.5","4.4","0","0","5.9","4","68","13171","  3"
"2021-22","Fall","CS","1044","Intro Prog in C","Stevens","3.35","45.1","15.5","8.5","7","8.5","7","1.4","2.8","0","1.4","0","2.8","2","71","83015","  3"
"2018-19","Spring","CS","1044","Intro Prog in C","Stevens","2.87","36","13.3","10.7","8","4","2.7","4","1.3","1.3","5.3","0","13.3","4","75","12737","  3"
"2020-21","Spring","CS","1044","Intro Prog in C","Stevens","3.35","38","24.1","6.3","8.9","7.6","5.1","6.3","0","1.3","0","0","2.5","2","79","13047","  3"
"2018-19","Fall","CS","1044","Intro Prog in C","Stevens","3.13","31.6","14.5","12.8","12","3.4","8.5","8.5","3.4","0","1.7","0.9","2.6","5","117","82641","  3"
