"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Fall","CS","4784","Human-Computer Interact Capstn","McCrickard","3.8","80","0","0","20","0","0","0","0","0","0","0","0","0","5","82850","  3"
"2020-21","Fall","CS","4784","Human-Computer Interact Capstn","Tatar","3.43","50","10","20","0","0","10","0","10","0","0","0","0","0","10","83050","  3"
"2022-23","Spring","CS","4784","Human-Computer Interact Capstn","Ogle","4","100","0","0","0","0","0","0","0","0","0","0","0","0","11","22047","  3"
"2021-22","Fall","CS","4784","Human-Computer Interact Capstn","Bowman","3.74","42.9","35.7","21.4","0","0","0","0","0","0","0","0","0","0","14","83138","  3"
"2022-23","Fall","CS","4784","Human-Computer Interact Capstn","Bowman","3.65","26.7","40","33.3","0","0","0","0","0","0","0","0","0","0","15","83328","  3"
"2018-19","Spring","CS","4784","Human-Computer Interact Capstn","McCrickard","3.96","86.4","13.6","0","0","0","0","0","0","0","0","0","0","0","22","12833","  3"
"2020-21","Spring","CS","4784","Human-Computer Interact Capstn","Harrison","3.5","22.2","37","14.8","18.5","7.4","0","0","0","0","0","0","0","0","27","13183","  3"
"2022-23","Spring","CS","4784","Human-Computer Interact Capstn","McCrickard","3.99","96.3","3.7","0","0","0","0","0","0","0","0","0","0","0","27","13422","  3"
"2019-20","Spring","CS","4784","Human-Computer Interact Capstn","Wenskovitch","4","100","0","0","0","0","0","0","0","0","0","0","0","0","29","13039","  3"
"2021-22","Spring","CS","4784","Human-Computer Interact Capstn","Polys","3.88","60.6","39.4","0","0","0","0","0","0","0","0","0","0","0","33","13311","  3"
