"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","CS","2104","Intro to Problem Solving in CS","Emebo","2.95","27.8","16.7","5.6","27.8","0","0","5.6","0","0","5.6","5.6","5.6","0","18","13198","  3"
"2019-20","Spring","CS","2104","Intro to Problem Solving in CS","Powell","3.49","40","32","8","12","0","0","4","0","0","0","0","4","0","25","20871","  3"
"2021-22","Spring","CS","2104","Intro to Problem Solving in CS","Emebo","3.4","48","8","16","12","4","8","0","0","0","0","0","4","0","25","13200","  3"
"2018-19","Spring","CS","2104","Intro to Problem Solving in CS","Poursardar","3.27","16.7","20","23.3","16.7","16.7","3.3","3.3","0","0","0","0","0","0","30","12770","  3"
"2018-19","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.05","11.4","17.1","25.7","17.1","2.9","8.6","14.3","0","2.9","0","0","0","2","35","20097","  3"
"2018-19","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.21","12.5","25","25","20.8","6.3","4.2","2.1","0","2.1","0","0","2.1","1","48","20098","  3"
"2022-23","Spring","CS","2104","Intro to Problem Solving in CS","Emebo","3.21","25","16.7","10.4","25","12.5","2.1","4.2","2.1","0","0","0","2.1","0","48","13296","  3"
"2020-21","Spring","CS","2104","Intro to Problem Solving in CS","Kotut","3.44","34","24","24","4","6","2","0","4","0","0","0","2","1","50","13074","  3"
"2019-20","Spring","CS","2104","Intro to Problem Solving in CS","Roth","3.63","47.1","29.4","9.8","7.8","2","2","0","0","0","0","0","2","1","51","12935","  3"
"2019-20","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.72","42.9","35.7","16.1","3.6","1.8","0","0","0","0","0","0","0","2","56","12937","  3"
"2019-20","Spring","CS","2104","Intro to Problem Solving in CS","Ellis","3.73","50.9","24.6","15.8","8.8","0","0","0","0","0","0","0","0","0","57","12936","  3"
"2021-22","Spring","CS","2104","Intro to Problem Solving in CS","Cao","3.47","36.5","25.4","11.1","12.7","6.3","3.2","1.6","0","3.2","0","0","0","1","63","13197","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","Kotut","3.84","79.1","9","4.5","3","3","0","1.5","0","0","0","0","0","1","67","91957","  3"
"2020-21","Spring","CS","2104","Intro to Problem Solving in CS","Roth","3.61","56.7","14.9","9","10.4","6","0","0","0","1.5","0","0","1.5","1","67","13075","  3"
"2020-21","Spring","CS","2104","Intro to Problem Solving in CS","Esakia","3.83","73.5","11.8","5.9","7.4","1.5","0","0","0","0","0","0","0","2","68","13073","  3"
"2020-21","Spring","CS","2104","Intro to Problem Solving in CS","Kotut","3.48","47.1","17.6","13.2","8.8","2.9","1.5","4.4","0","2.9","0","0","1.5","1","68","13076","  3"
"2021-22","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.63","47.1","22.1","11.8","11.8","5.9","0","1.5","0","0","0","0","0","2","68","83049","  3"
"2021-22","Spring","CS","2104","Intro to Problem Solving in CS","Cao","3.52","42.6","14.7","13.2","23.5","2.9","0","0","1.5","1.5","0","0","0","2","68","13199","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","McPherson","3.75","68.1","14.5","7.2","5.8","2.9","0","0","0","0","0","0","1.4","0","69","82970","  3"
"2021-22","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.31","34.8","14.5","21.7","11.6","1.4","10.1","0","1.4","1.4","0","0","2.9","0","69","83050","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","Roth","3.74","67.6","15.5","2.8","5.6","5.6","1.4","0","0","1.4","0","0","0","0","71","82968","  3"
"2020-21","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.74","69","11.3","7","9.9","1.4","0","0","0","0","0","0","1.4","0","71","82969","  3"
"2022-23","Spring","CS","2104","Intro to Problem Solving in CS","Cao","3.42","38","21.1","12.7","9.9","5.6","7","2.8","0","2.8","0","0","0","0","71","13297","  3"
"2018-19","Fall","CS","2104","Intro to Problem Solving in CS","Esakia","3.49","27.8","26.4","16.7","23.6","4.2","0","1.4","0","0","0","0","0","0","72","82671","  3"
