"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2020-21","Spring","CS","2164","Foundations Security Environ","Suong","3.52","41.7","50","0","0","0","0","0","0","0","0","0","8.3","0","12","13096","  3"
"2021-22","Spring","CS","2164","Foundations Security Environ","Brantly","3.85","84.6","7.7","0","0","0","7.7","0","0","0","0","0","0","1","13","13218","  3"
"2019-20","Spring","CS","2164","Foundations Security Environ","Brantly","3.96","85.7","14.3","0","0","0","0","0","0","0","0","0","0","0","14","21035","  3"
"2022-23","Spring","CS","2164","Foundations Security Environ","Suong","3.49","57.1","7.1","14.3","0","0","14.3","7.1","0","0","0","0","0","0","14","13317","  3"
"2022-23","Fall","CS","2164","Foundations Security Environ","Suong","3.74","80","6.7","0","0","6.7","0","0","6.7","0","0","0","0","0","15","83246","  3"
"2022-23","Spring","CS","2164","Foundations Security Environ","Suong","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","16","13316","  3"
"2021-22","Fall","CS","2164","Foundations Security Environ","Villacis Calderon","3.22","44.4","16.7","16.7","0","5.6","5.6","0","0","0","0","0","11.1","0","18","83071","  3"
"2022-23","Fall","CS","2164","Foundations Security Environ","Simpson","3.88","73.7","15.8","10.5","0","0","0","0","0","0","0","0","0","1","19","83247","  3"
"2020-21","Spring","CS","2164","Foundations Security Environ","Suong","3.65","50","25","10","10","0","0","5","0","0","0","0","0","3","20","21497","  3"
"2019-20","Fall","CS","2164","Foundations Security Environ","Brantly","3.24","60","4","12","8","0","0","0","0","4","0","0","12","1","25","91443","  3"
"2021-22","Fall","CS","2164","Foundations Security Environ","Suong","3.43","40","28","12","8","0","4","0","4","0","0","0","4","1","25","83070","  3"
"2021-22","Spring","CS","2164","Foundations Security Environ","Suong","3.62","53.6","10.7","17.9","10.7","3.6","0","3.6","0","0","0","0","0","1","28","13219","  3"
"2020-21","Fall","CS","2164","Foundations Security Environ","Brantly","3.83","86.2","10.3","0","0","0","0","0","0","0","0","0","3.4","0","29","91377","  3"
"2020-21","Fall","CS","2164","Foundations Security Environ","Brantly","3.84","84.8","12.1","0","0","0","0","0","0","0","0","0","3","0","33","82987","  3"
