"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.93","16.7","0","16.7","33.3","0","16.7","16.7","0","0","0","0","0","0","6","92262","  3"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.67","44.4","11.1","11.1","0","0","0","0","0","0","11.1","0","22.2","4","9","92256","  3"
"2022-23","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","3.16","28.6","21.4","0","7.1","21.4","7.1","7.1","7.1","0","0","0","0","0","14","87076","  3"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.86","20","25","15","0","10","0","5","10","0","10","0","5","4","20","92263","  3"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.97","31.8","9.1","9.1","18.2","9.1","0","9.1","0","0","9.1","0","4.5","4","22","92261","  3"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.77","11.5","11.5","7.7","19.2","15.4","11.5","11.5","3.8","0","7.7","0","0","2","26","92258","  3"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.94","37.9","6.9","6.9","13.8","10.3","3.4","6.9","0","0","3.4","0","10.3","3","29","92264","  3"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","3.11","28.1","21.9","9.4","18.8","0","0","9.4","3.1","0","6.3","0","3.1","1","32","92265","  3"
"2018-19","Fall","MATH","1535","Geometry Mathematics of Design","Robbins","3.09","25.7","8.6","22.9","11.4","8.6","5.7","5.7","8.6","0","0","2.9","0","1","35","85765","  3"
"2021-22","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","3.02","31.4","11.4","5.7","11.4","14.3","11.4","5.7","2.9","0","0","0","5.7","4","35","92260","  3"
"2022-23","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.64","9.1","20","10.9","7.3","9.1","10.9","7.3","16.4","0","3.6","0","5.5","6","55","87078","  3"
"2020-21","Fall","MATH","1535","Geometry Mathematics of Design","Thompson","3.21","29.3","8.6","20.7","17.2","3.4","8.6","8.6","1.7","1.7","0","0","0","0","58","86541","  3"
"2022-23","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","3.05","30.5","16.9","11.9","5.1","8.5","10.2","0","8.5","0","5.1","0","3.4","3","59","87077","  3"
"2022-23","Fall","MATH","1535","Geometry Mathematics of Design","Zachrich","2.8","19.7","16.4","11.5","8.2","14.8","6.6","1.6","8.2","0","6.6","0","6.6","2","61","87075","  3"
"2020-21","Fall","MATH","1535","Geometry Mathematics of Design","Thompson","2.95","26.2","9.2","12.3","12.3","18.5","1.5","7.7","1.5","4.6","1.5","0","4.6","0","65","86538","  3"
"2020-21","Fall","MATH","1535","Geometry Mathematics of Design","Thompson","3.14","29.9","13.4","14.9","7.5","11.9","9","6","3","3","0","0","1.5","0","67","86540","  3"
"2019-20","Fall","MATH","1535","Geometry Mathematics of Design","Robbins","2.94","31.9","8.7","8.7","13","8.7","4.3","5.8","7.2","1.4","5.8","1.4","2.9","4","69","86051","  3"
"2020-21","Fall","MATH","1535","Geometry Mathematics of Design","Thompson","3.02","24.3","11.4","17.1","10","11.4","8.6","10","0","2.9","0","2.9","1.4","0","70","86539","  3"
"2019-20","Fall","MATH","1535","Geometry Mathematics of Design","Robbins","3.08","23.8","10.7","19","16.7","10.7","4.8","7.1","1.2","1.2","2.4","0","2.4","5","84","86050","  3"
"2019-20","Fall","MATH","1535","Geometry Mathematics of Design","Robbins","2.99","21.3","15.7","12.4","11.2","13.5","9","10.1","0","2.2","1.1","0","3.4","5","89","86049","  3"
"2018-19","Fall","MATH","1535","Geometry Mathematics of Design","Robbins","3.12","27.8","15.6","8.9","17.8","10","4.4","4.4","4.4","3.3","2.2","0","1.1","5","90","85763","  3"
"2018-19","Fall","MATH","1535","Geometry Mathematics of Design","Robbins","3.16","27.8","16.7","11.1","13.3","13.3","7.8","2.2","2.2","1.1","3.3","0","1.1","2","90","85764","  3"
