"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","MATH","1624","Geometry for Teachers","Silber","3.85","72.7","9.1","18.2","0","0","0","0","0","0","0","0","0","0","11","16368","  3"
"2022-23","Spring","MATH","1624","Geometry for Teachers","Antonides","3.21","38.5","7.7","15.4","23.1","0","0","0","7.7","0","0","7.7","0","0","13","20875","  3"
"2021-22","Spring","MATH","1624","Geometry for Teachers","Silber","3.85","86.7","0","0","6.7","6.7","0","0","0","0","0","0","0","0","15","17025","  3"
"2018-19","Spring","MATH","1624","Geometry for Teachers","Silber","3.66","55.6","16.7","0","22.2","5.6","0","0","0","0","0","0","0","0","18","19432","  3"
"2020-21","Spring","MATH","1624","Geometry for Teachers","Silber","3.82","66.7","22.2","0","11.1","0","0","0","0","0","0","0","0","0","18","16899","  3"
"2020-21","Spring","MATH","1624","Geometry for Teachers","Silber","3.46","52.6","10.5","5.3","10.5","5.3","5.3","10.5","0","0","0","0","0","0","19","16898","  3"
"2018-19","Spring","MATH","1624","Geometry for Teachers","Silber","3.8","65","20","5","10","0","0","0","0","0","0","0","0","0","20","15951","  3"
"2021-22","Spring","MATH","1624","Geometry for Teachers","Silber","3.6","63.6","9.1","0","9.1","9.1","4.5","4.5","0","0","0","0","0","0","22","17026","  3"
"2022-23","Spring","MATH","1624","Geometry for Teachers","Vishnubhotla","3.83","73.9","8.7","8.7","8.7","0","0","0","0","0","0","0","0","0","23","17249","  3"
"2019-20","Spring","MATH","1624","Geometry for Teachers","Silber","3.81","75","8.3","4.2","8.3","4.2","0","0","0","0","0","0","0","0","24","16369","  3"
"2022-23","Spring","MATH","1624","Geometry for Teachers","Vishnubhotla","3.67","69.2","11.5","3.8","11.5","0","0","0","0","0","0","0","3.8","0","26","17248","  3"
