"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2022-23","Fall","MATH","3574","Applied Complex Variables","Schmale","3.06","14.3","28.6","28.6","0","0","0","0","28.6","0","0","0","0","0","7","87215","  1"
"2019-20","Fall","MATH","3574","Applied Complex Variables","Rogers","1.64","16.7","8.3","0","16.7","0","0","0","0","0","16.7","0","41.7","0","12","86168","  1"
"2020-21","Fall","MATH","3574","Applied Complex Variables","Rogers","3.16","25","16.7","25","16.7","0","0","0","0","16.7","0","0","0","0","12","86662","  1"
"2021-22","Fall","MATH","3574","Applied Complex Variables","Rogers","2.02","7.7","0","7.7","30.8","0","0","23.1","0","0","7.7","0","23.1","0","13","86910","  1"
"2021-22","Spring","MATH","3574","Applied Complex Variables","Schmale","2.76","7.1","0","14.3","28.6","28.6","7.1","0","7.1","7.1","0","0","0","2","14","17158","  1"
"2022-23","Spring","MATH","3574","Applied Complex Variables","Schmale","2.61","14.3","7.1","14.3","21.4","7.1","14.3","7.1","0","0","0","0","14.3","0","14","17375","  1"
"2019-20","Spring","MATH","3574","Applied Complex Variables","Rogers","3.26","18.8","37.5","12.5","6.3","12.5","0","6.3","0","0","6.3","0","0","0","16","16484","  1"
"2018-19","Fall","MATH","3574","Applied Complex Variables","Rogers","2.87","17.4","13","4.3","30.4","4.3","8.7","8.7","0","4.3","8.7","0","0","0","23","85863","  1"
"2020-21","Spring","MATH","3574","Applied Complex Variables","Rogers","3.16","23.3","20","20","10","13.3","3.3","0","3.3","0","3.3","0","3.3","0","30","17022","  1"
"2018-19","Spring","MATH","3574","Applied Complex Variables","Rogers","2.88","25","12.5","6.3","15.6","6.3","15.6","9.4","0","0","3.1","0","6.3","2","32","16058","  1"
