Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
2021-22,Spring,MINE,2504,Intro to Mining Engineering,Santa Cano,2.67,16.7,16.7,16.7,16.7,0,0,16.7,0,0,0,0,16.7,0,6,22112,3
2021-22,Fall,MINE,2504,Intro to Mining Engineering,Sarver,3.21,22.7,9.1,27.3,18.2,9.1,0,13.6,0,0,0,0,0,1,22,88514,3
2022-23,Fall,MINE,2504,Intro to Mining Engineering,Sarver,3.15,18.2,13.6,36.4,4.5,9.1,0,9.1,9.1,0,0,0,0,1,22,87903,3
2020-21,Fall,MINE,2504,Intro to Mining Engineering,Sarver,3.08,25.6,17.9,7.7,20.5,10.3,2.6,5.1,2.6,0,2.6,2.6,2.6,0,39,88211,3
2018-19,Fall,MINE,2504,Intro to Mining Engineering,Sarver,2.75,17.2,10.3,13.8,13.8,3.4,6.9,17.2,0,13.8,3.4,0,0,0,29,86453,3
2019-20,Fall,MINE,2504,Intro to Mining Engineering,Sarver,3.07,22.2,16.7,8.3,19.4,8.3,8.3,8.3,2.8,5.6,0,0,0,0,36,87379,3
