"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.8","60","20","20","0","0","0","0","0","0","0","0","0","0","5","17330","  3"
"2021-22","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.57","50","33.3","0","0","0","0","16.7","0","0","0","0","0","0","6","17746","  3"
"2020-21","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.97","88.9","11.1","0","0","0","0","0","0","0","0","0","0","0","9","21239","  3"
"2019-20","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.47","40","20","10","10","10","10","0","0","0","0","0","0","0","10","17331","  3"
"2018-19","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.5","45.5","18.2","0","9.1","27.3","0","0","0","0","0","0","0","0","11","16610","  3"
"2022-23","Spring","MINE","3584","Ventilation Engineering","Pandey","3.28","30.8","23.1","0","30.8","0","7.7","0","0","7.7","0","0","0","0","13","17991","  3"
"2020-21","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.79","78.6","14.3","0","0","0","0","0","7.1","0","0","0","0","0","14","17950","  3"
"2020-21","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.46","50","7.1","7.1","7.1","21.4","7.1","0","0","0","0","0","0","0","14","17951","  3"
"2021-22","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.71","57.1","7.1","28.6","7.1","0","0","0","0","0","0","0","0","0","14","17745","  3"
"2021-22","Spring","MINE","3584","Ventilation Engineering","Luxbacher","3.67","73.3","13.3","0","0","0","0","6.7","6.7","0","0","0","0","0","15","17744","  3"
