"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","CMST","3214","Professional Communication","Quesenberry","3.36","31.3","25","12.5","12.5","6.3","0","6.3","6.3","0","0","0","0","0","16","12828","  3"
"2022-23","Fall","CMST","3214","Professional Communication","Kuypers","3","15.8","10.5","10.5","36.8","10.5","10.5","0","0","0","0","0","5.3","0","19","91855","  3"
"2022-23","Fall","CMST","3214","Professional Communication","Quesenberry","3.52","50","20","5","10","0","5","10","0","0","0","0","0","0","20","83051","  3"
"2020-21","Fall","CMST","3214","Professional Communication","Quesenberry","3.31","23.8","28.6","9.5","19","9.5","4.8","0","0","0","4.8","0","0","0","21","91579","  3"
"2020-21","Spring","CMST","3214","Professional Communication","Shoop","3.66","38.1","33.3","19","4.8","4.8","0","0","0","0","0","0","0","1","21","21855","  3"
"2021-22","Fall","CMST","3214","Professional Communication","Quesenberry","3.5","33.3","28.6","14.3","14.3","0","4.8","4.8","0","0","0","0","0","0","21","82871","  3"
"2019-20","Fall","CMST","3214","Professional Communication","Quesenberry","3.38","18.2","40.9","4.5","27.3","0","0","4.5","4.5","0","0","0","0","0","22","82666","  3"
"2020-21","Spring","CMST","3214","Professional Communication","Quesenberry","3.37","27.3","18.2","13.6","18.2","22.7","0","0","0","0","0","0","0","0","22","12921","  3"
"2021-22","Spring","CMST","3214","Professional Communication","Quesenberry","3.38","26.9","23.1","19.2","7.7","15.4","3.8","3.8","0","0","0","0","0","0","26","13033","  3"
"2022-23","Spring","CMST","3214","Professional Communication","Quesenberry","3.53","28.6","28.6","21.4","14.3","7.1","0","0","0","0","0","0","0","0","28","13146","  3"
