"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2021-22","Spring","CMST","2134","Intro to Health Communication","Holz","3.55","41.2","23.5","17.6","11.8","0","0","0","5.9","0","0","0","0","0","17","13027","  3"
"2021-22","Spring","CMST","2134","Intro to Health Communication","Shinault","3.19","0","5.3","57.9","31.6","5.3","0","0","0","0","0","0","0","0","19","13028","  3"
"2021-22","Fall","CMST","2134","Intro to Health Communication","Ivory","3.62","28.6","48.6","2.9","14.3","5.7","0","0","0","0","0","0","0","0","35","82866","  3"
"2020-21","Spring","CMST","2134","Intro to Health Communication","Shinault","3.04","2.8","16.7","19.4","36.1","16.7","0","2.8","2.8","2.8","0","0","0","2","36","21856","  3"
"2021-22","Fall","CMST","2134","Intro to Health Communication","Shinault","3.49","30.6","27.8","25","13.9","0","0","0","0","0","0","0","2.8","1","36","82865","  3"
"2022-23","Spring","CMST","2134","Intro to Health Communication","Shinault","3.17","2.8","22.2","33.3","19.4","16.7","0","2.8","2.8","0","0","0","0","0","36","13140","  3"
"2022-23","Fall","CMST","2134","Intro to Health Communication","Holz","3.89","75.7","16.2","5.4","2.7","0","0","0","0","0","0","0","0","0","37","83045","  3"
"2020-21","Fall","CMST","2134","Intro to Health Communication","Ivory","3.7","50","28.9","7.9","7.9","2.6","2.6","0","0","0","0","0","0","0","38","82784","  3"
"2020-21","Fall","CMST","2134","Intro to Health Communication","Shinault","3.3","18.4","18.4","21.1","31.6","5.3","0","2.6","2.6","0","0","0","0","0","38","91722","  3"
"2020-21","Spring","CMST","2134","Intro to Health Communication","Ivory","3.81","68.4","10.5","15.8","5.3","0","0","0","0","0","0","0","0","0","38","12913","  3"
"2019-20","Spring","CMST","2134","Intro to Health Communication","Ivory","3.69","53.8","25.6","5.1","10.3","0","2.6","2.6","0","0","0","0","0","0","39","19948","  3"
"2022-23","Fall","CMST","2134","Intro to Health Communication","Shinault","3.13","2.6","28.2","12.8","41","5.1","5.1","2.6","0","0","2.6","0","0","0","39","83046","  3"
"2019-20","Fall","CMST","2134","Intro to Health Communication","Ivory","3.53","40","17.5","17.5","15","7.5","2.5","0","0","0","0","0","0","0","40","82590","  3"
"2022-23","Spring","CMST","2134","Intro to Health Communication","Holz","3.1","15","15","22.5","22.5","7.5","5","2.5","7.5","2.5","0","0","0","0","40","21107","  3"
