"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","AOE","4404","Applied Numerical Methods","Pitt","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","8","10404","  3"
"2018-19","Spring","AOE","4404","Applied Numerical Methods","Choi","3.45","0","50","41.7","0","8.3","0","0","0","0","0","0","0","1","12","10361","  3"
"2019-20","Spring","AOE","4404","Applied Numerical Methods","Wang","3.58","15.4","53.8","15.4","15.4","0","0","0","0","0","0","0","0","0","13","10403","  3"
"2022-23","Spring","AOE","4404","Applied Numerical Methods","Phoenix","3.65","64.7","17.6","0","0","5.9","5.9","5.9","0","0","0","0","0","0","17","10468","  3"
"2019-20","Spring","AOE","4404","Applied Numerical Methods","Choi","3.65","15.8","63.2","15.8","5.3","0","0","0","0","0","0","0","0","0","19","10401","  3"
"2021-22","Spring","AOE","4404","Applied Numerical Methods","Joshi","3.73","77.3","0","9.1","0","9.1","0","4.5","0","0","0","0","0","0","22","10437","  3"
"2019-20","Spring","AOE","4404","Applied Numerical Methods","Wang","3.62","60.9","17.4","0","8.7","8.7","0","0","0","0","4.3","0","0","0","23","10402","  3"
"2018-19","Spring","AOE","4404","Applied Numerical Methods","Choi","3.28","4","24","48","12","4","8","0","0","0","0","0","0","0","25","10363","  3"
"2018-19","Spring","AOE","4404","Applied Numerical Methods","Choi","3.41","21.9","21.9","25","18.8","12.5","0","0","0","0","0","0","0","0","32","10362","  3"
"2020-21","Spring","AOE","4404","Applied Numerical Methods","Choi","3.38","20.6","26.5","20.6","8.8","23.5","0","0","0","0","0","0","0","2","34","10437","  3"
"2020-21","Spring","AOE","4404","Applied Numerical Methods","Wang","3.53","41.7","16.7","16.7","13.9","5.6","5.6","0","0","0","0","0","0","0","36","10438","  3"
"2020-21","Spring","AOE","4404","Applied Numerical Methods","Wang","3.44","41.7","22.2","11.1","8.3","2.8","8.3","0","2.8","0","0","2.8","0","0","36","10440","  3"
