"Academic Year","Term","Subject","Course No.","Course Title","Instructor","GPA","A (%)","A- (%)","B+ (%)","B (%)","B- (%)","C+ (%)","C (%)","C- (%)","D+ (%)","D (%)","D- (%)","F (%)","Withdraws","Graded Enrollment","CRN","Credits"
"2019-20","Spring","AOE","2024","Thin-Walled Structures","Gilbert","3.5","23.3","33.3","13.3","26.7","3.3","0","0","0","0","0","0","0","0","30","10347","  3"
"2018-19","Fall","AOE","2024","Thin-Walled Structures","Canfield","2.75","12.5","6.3","12.5","18.8","12.5","18.8","6.3","6.3","3.1","0","0","3.1","0","32","88792","  3"
"2019-20","Fall","AOE","2024","Thin-Walled Structures","Canfield","2.77","14","11.6","16.3","16.3","9.3","7","7","4.7","7","2.3","2.3","2.3","1","43","80309","  3"
"2020-21","Fall","AOE","2024","Thin-Walled Structures","Canfield","2.71","20","6","10","16","12","8","10","4","6","2","0","6","0","50","80355","  3"
"2019-20","Spring","AOE","2024","Thin-Walled Structures","Gilbert","3.42","26.9","25","19.2","17.3","1.9","7.7","1.9","0","0","0","0","0","0","52","10348","  3"
"2021-22","Fall","AOE","2024","Thin-Walled Structures","Gilbert","2.14","5.8","9.6","5.8","3.8","13.5","11.5","25","0","0","11.5","0","13.5","5","52","80373","  3"
"2020-21","Spring","AOE","2024","Thin-Walled Structures","Miglani","3.32","26.4","22.6","13.2","24.5","0","7.5","3.8","0","0","0","0","1.9","2","53","20736","  3"
"2022-23","Fall","AOE","2024","Thin-Walled Structures","Gilbert","2.81","22.2","7.4","9.3","9.3","20.4","11.1","11.1","0","0","3.7","0","5.6","1","54","80378","  3"
"2018-19","Spring","AOE","2024","Thin-Walled Structures","Gilbert","3.08","12.5","17.9","16.1","19.6","14.3","14.3","3.6","0","0","1.8","0","0","3","56","10310","  3"
"2022-23","Spring","AOE","2024","Thin-Walled Structures","Gilbert","3.23","31.3","21.9","12.5","10.9","7.8","4.7","4.7","0","0","1.6","0","4.7","0","64","10382","  3"
"2021-22","Spring","AOE","2024","Thin-Walled Structures","Song","2.81","18.1","7.2","12","16.9","10.8","7.2","9.6","13.3","0","3.6","0","1.2","3","83","10364","  3"
"2021-22","Spring","AOE","2024","Thin-Walled Structures","Song","2.56","13.1","9.5","8.3","16.7","6","8.3","11.9","14.3","0","4.8","3.6","3.6","6","84","10363","  3"
"2022-23","Spring","AOE","2024","Thin-Walled Structures","Seidel","3.6","57.1","14.3","15.5","3.6","2.4","2.4","1.2","0","0","1.2","1.2","1.2","4","84","10381","  3"
"2018-19","Spring","AOE","2024","Thin-Walled Structures","Gilbert","3.28","16.9","25.8","16.9","23.6","9","0","5.6","1.1","0","1.1","0","0","1","89","10309","  3"
"2020-21","Spring","AOE","2024","Thin-Walled Structures","Gilbert","3.45","39.4","21.3","14.9","12.8","0","5.3","4.3","0","0","1.1","0","1.1","3","94","10369","  3"
"2020-21","Spring","AOE","2024","Thin-Walled Structures","Pitt","3.56","44.7","20.2","13.8","16","0","2.1","2.1","0","0","0","0","1.1","1","94","10370","  3"
